,TotRmsAbvGrd,1stFlrSF,OverallQual,FullBath,LotFrontage,YearRemodAdd,YearBuilt,GrLivArea,ExterQual_3.0,ExterQual_5.0,ExterQual_7.0,ExterQual_9.0,ExterQual_nan
1234,7,1024,5,1,55.0,1950,1911,1964,0,1,0,0,0
1235,9,892,5,1,96.0,1950,1914,1784,0,1,0,0,0
1236,6,764,7,2,36.0,2003,2003,1626,0,0,1,0,0
1237,8,847,7,2,41.0,2005,2004,1948,0,0,1,0,0
1238,6,1141,6,1,63.0,2005,2005,1141,0,0,1,0,0
1239,6,1484,8,2,64.0,2006,2006,1484,0,0,1,0,0
1240,8,884,7,2,65.0,2003,2003,1768,0,0,1,0,0
1241,7,1689,7,2,83.0,2007,2007,1689,0,0,1,0,0
1242,6,1173,7,2,85.0,1974,1974,1173,0,1,0,0,0
1243,7,2076,10,2,107.0,2006,2006,2076,0,0,0,1,0
1244,7,792,8,1,0.0,1950,1929,1517,0,1,0,0,0
1245,7,1140,6,3,78.0,2003,1984,1868,0,1,0,0,0
1246,6,756,7,2,65.0,2006,2005,1553,0,0,1,0,0
1247,6,1034,6,1,0.0,1976,1976,1034,0,1,0,0,0
1248,8,1134,6,1,60.0,1950,1917,2058,0,1,0,0,0
1249,6,988,5,1,60.0,1950,1950,988,0,1,0,0,0
1250,8,2110,7,2,93.0,1968,1968,2110,0,0,1,0,0
1251,6,1405,7,2,0.0,2003,2003,1405,0,0,1,0,0
1252,5,874,5,1,62.0,1968,1968,874,0,1,0,0,0
1253,9,1516,7,2,0.0,2003,1974,2167,0,0,1,0,0
1254,7,760,7,2,60.0,2004,2003,1656,0,0,1,0,0
1255,6,959,6,1,52.0,1950,1931,1367,0,1,0,0,0
1256,7,1987,8,2,91.0,1994,1994,1987,0,0,1,0,0
1257,4,864,5,1,56.0,1950,1922,864,0,1,0,0,0
1258,5,1166,7,2,59.0,2005,2005,1166,0,0,1,0,0
1259,6,1054,6,1,65.0,1969,1969,1054,0,1,0,0,0
1260,7,892,6,2,0.0,1999,1999,1675,0,1,0,0,0
1261,5,1050,5,1,80.0,1956,1956,1050,0,1,0,0,0
1262,8,1104,4,1,0.0,1989,1957,1788,0,1,0,0,0
1263,8,1060,6,1,60.0,1950,1919,1824,0,1,0,0,0
1264,5,1337,6,2,34.0,1999,1998,1337,0,0,1,0,0
1265,6,713,7,2,35.0,1999,1999,1452,0,0,1,0,0
1266,9,964,7,1,60.0,1950,1910,1889,1,0,0,0,0
1267,10,2018,9,2,89.0,2009,2008,2018,0,0,0,1,0
1268,11,1968,8,3,0.0,1997,1935,3447,0,1,0,0,0
1269,7,874,5,1,78.0,1958,1958,1524,0,1,0,0,0
1270,4,1332,7,0,0.0,1979,1979,1524,0,0,1,0,0
1271,7,1489,6,2,0.0,1968,1968,1489,0,1,0,0,0
1272,5,935,5,1,0.0,1965,1965,935,0,1,0,0,0
1273,5,1357,6,1,124.0,2006,1959,1357,0,1,0,0,0
1274,8,661,5,2,53.0,2003,1910,1250,0,1,0,0,0
1275,10,928,5,2,95.0,1950,1948,1920,0,1,0,0,0
1276,6,735,6,1,0.0,1972,1972,1395,0,1,0,0,0
1277,7,1724,6,1,0.0,1976,1967,1724,0,1,0,0,0
1278,7,1128,8,2,75.0,2002,2002,2031,0,0,1,0,0
1279,6,698,4,1,60.0,1950,1920,1128,0,1,0,0,0
1280,6,1573,7,2,67.0,2002,2002,1573,0,0,1,0,0
1281,6,1339,7,2,50.0,1990,1990,1339,0,1,0,0,0
1282,5,1040,5,2,61.0,2008,1977,1040,0,1,0,0,0
1283,8,912,6,2,94.0,1971,1971,1824,0,1,0,0,0
1284,10,1699,6,2,50.0,1990,1919,2447,0,1,0,0,0
1285,6,825,6,1,50.0,1950,1939,1412,0,1,0,0,0
1286,6,1328,6,1,0.0,1963,1963,1328,0,1,0,0,0
1287,7,1582,5,2,0.0,1964,1964,1582,0,1,0,0,0
1288,5,1659,8,2,40.0,2000,2000,1659,0,0,1,0,0
1289,8,1120,8,2,86.0,2006,2006,1970,0,0,1,0,0
1290,6,1152,5,1,0.0,1964,1964,1152,0,1,0,0,0
1291,6,630,5,2,21.0,1972,1972,1302,0,1,0,0,0
1292,11,1378,5,2,60.0,1965,1892,2372,0,1,0,0,0
1293,8,832,7,2,78.0,1976,1976,1664,0,1,0,0,0
1294,5,864,5,1,60.0,1990,1955,864,0,1,0,0,0
1295,5,1052,5,1,70.0,1968,1968,1052,0,1,0,0,0
1296,6,1128,5,2,80.0,1963,1963,1128,0,1,0,0,0
1297,5,1072,6,2,35.0,2006,2005,1072,0,1,0,0,0
1298,12,4692,10,2,313.0,2008,2008,5642,0,0,0,1,0
1299,6,1246,5,1,75.0,1994,1959,1246,0,1,0,0,0
1300,9,1005,7,2,0.0,1999,1999,1983,0,0,1,0,0
1301,7,753,6,1,0.0,1950,1942,1494,0,1,0,0,0
1302,8,1203,8,2,92.0,1994,1994,2526,0,0,1,0,0
1303,7,1616,7,2,73.0,2005,2005,1616,0,0,1,0,0
1304,7,976,7,2,32.0,2004,2004,1708,0,0,1,0,0
1305,6,1652,9,2,108.0,2007,2006,1652,0,0,1,0,0
1306,6,1368,7,2,48.0,2006,2005,1368,0,0,1,0,0
1307,5,990,5,1,60.0,1995,1994,990,0,1,0,0,0
1308,6,1122,5,1,100.0,2005,1948,1122,0,1,0,0,0
1309,6,1294,6,2,0.0,1991,1991,1294,0,1,0,0,0
1310,7,1902,7,2,100.0,2002,1959,1902,0,0,1,0,0
1311,6,1274,7,2,68.0,2007,2005,1274,0,0,1,0,0
1312,9,1453,8,2,0.0,1990,1990,2810,0,0,1,0,0
1313,10,1422,9,2,108.0,1999,1999,2599,0,0,1,0,0
1314,5,948,4,1,60.0,1954,1954,948,0,1,0,0,0
1315,9,1092,6,2,85.0,1969,1969,2112,0,1,0,0,0
1316,8,1630,8,2,61.0,2008,2008,1630,0,0,1,0,0
1317,5,1352,7,2,47.0,2007,2006,1352,0,0,1,0,0
1318,7,1787,8,2,0.0,2002,2001,1787,0,0,1,0,0
1319,5,948,4,1,75.0,1954,1954,948,0,1,0,0,0
1320,6,1478,6,1,70.0,1957,1957,1478,0,1,0,0,0
1321,4,720,3,1,0.0,1950,1949,720,0,1,0,0,0
1322,8,1061,7,2,107.0,1992,1992,1923,0,0,1,0,0
1323,5,708,4,1,50.0,1950,1940,708,1,0,0,0,0
1324,7,1795,8,2,75.0,2007,2006,1795,0,0,1,0,0
1325,5,796,4,1,40.0,1950,1922,796,0,1,0,0,0
1326,6,774,3,1,70.0,2006,1931,774,0,1,0,0,0
1327,5,816,5,1,60.0,2008,1982,816,0,0,1,0,0
1328,8,1584,6,2,60.0,1950,1920,2792,0,0,1,0,0
1329,8,955,7,2,63.0,1998,1998,1632,0,1,0,0,0
1330,7,1588,8,2,85.0,2006,2006,1588,0,0,1,0,0
1331,6,954,5,1,55.0,1976,1976,954,0,1,0,0,0
1332,3,816,4,1,67.0,1958,1938,816,0,1,0,0,0
1333,6,803,5,1,60.0,1995,1938,1360,0,1,0,0,0
1334,7,765,5,1,24.0,1970,1970,1365,0,1,0,0,0
1335,6,1334,6,2,80.0,1977,1977,1334,0,1,0,0,0
1336,8,1656,5,2,87.0,1973,1973,1656,0,1,0,0,0
1337,4,693,4,1,153.0,1950,1941,693,0,1,0,0,0
1338,8,920,7,2,95.0,2002,2002,1861,0,0,1,0,0
1339,5,864,5,1,120.0,1972,1972,864,0,1,0,0,0
1340,5,872,4,1,70.0,1971,1971,872,0,1,0,0,0
1341,6,1114,6,1,66.0,2004,2003,1114,0,1,0,0,0
1342,7,1284,8,2,0.0,2002,2002,2169,0,0,1,0,0
1343,9,1172,6,1,57.0,1950,1928,1913,0,1,0,0,0
1344,8,728,7,2,85.0,2006,2006,1456,0,0,1,0,0
1345,5,960,4,1,50.0,1950,1920,960,0,1,0,0,0
1346,9,2156,7,2,0.0,2003,1968,2156,0,1,0,0,0
1347,7,1776,8,2,93.0,2007,2006,1776,0,0,1,0,0
1348,5,1494,7,2,0.0,1998,1998,1494,0,0,1,0,0
1349,8,938,8,2,50.0,1987,1872,2358,0,1,0,0,0
1350,12,1338,5,2,91.0,1969,1969,2634,0,1,0,0,0
1351,8,858,6,1,70.0,1962,1962,1716,0,1,0,0,0
1352,4,786,6,1,50.0,2000,1937,1176,0,0,1,0,0
1353,9,2053,8,2,56.0,1996,1995,3238,0,0,1,0,0
1354,7,992,7,2,0.0,2000,2000,1865,0,0,1,0,0
1355,8,1222,7,3,102.0,1992,1968,1920,0,1,0,0,0
1356,5,892,5,1,0.0,1966,1966,892,0,1,0,0,0
1357,6,1078,5,1,0.0,2008,1971,1078,0,1,0,0,0
1358,5,769,6,2,0.0,2000,2000,1573,0,0,1,0,0
1359,8,1980,9,2,129.0,2005,2004,1980,0,0,1,0,0
1360,8,990,5,3,51.0,1998,1921,2601,0,1,0,0,0
1361,7,1530,7,2,124.0,2005,2005,1530,0,0,1,0,0
1362,7,1281,4,2,0.0,2007,1920,1738,0,1,0,0,0
1363,6,616,6,2,73.0,2007,2006,1412,0,1,0,0,0
1364,4,520,7,2,30.0,2005,2005,1200,0,0,1,0,0
1365,7,814,7,2,0.0,2000,2000,1674,0,0,1,0,0
1366,7,882,7,2,68.0,1999,1999,1790,0,0,1,0,0
1367,6,925,5,2,41.0,1977,1977,1475,0,1,0,0,0
1368,4,848,6,1,0.0,2004,2003,848,0,0,1,0,0
1369,8,1668,8,2,48.0,2003,2003,1668,0,0,1,0,0
1370,6,840,4,1,90.0,1950,1920,1374,1,0,0,0,0
1371,8,1661,6,1,80.0,1996,1955,1661,0,1,0,0,0
1372,8,1108,7,2,75.0,1998,1998,2097,0,1,0,0,0
1373,8,2633,10,2,0.0,2002,2001,2633,0,0,0,1,0
1374,9,1026,7,2,85.0,2005,2005,1958,0,0,1,0,0
1375,7,1571,8,2,89.0,2007,2007,1571,0,0,1,0,0
1376,4,790,6,1,52.0,1950,1930,790,0,1,0,0,0
1377,6,984,5,2,60.0,1960,1941,1604,0,1,0,0,0
1378,5,483,6,1,21.0,1973,1973,987,0,1,0,0,0
1379,7,754,5,2,73.0,2007,2006,1394,0,1,0,0,0
1380,5,864,3,1,45.0,1950,1914,864,0,1,0,0,0
1381,7,2117,6,2,0.0,1970,1970,2117,0,1,0,0,0
1382,8,998,7,1,60.0,1950,1920,1762,0,1,0,0,0
1383,7,1416,5,2,0.0,2007,1918,1416,0,1,0,0,0
1384,6,698,6,1,60.0,1950,1939,1258,0,1,0,0,0
1385,7,796,4,1,40.0,2007,1922,1154,0,1,0,0,0
1386,12,1392,7,3,80.0,1978,1978,2784,0,1,0,0,0
1387,10,1664,6,2,60.0,1950,1916,2526,0,1,0,0,0
1388,7,1746,9,2,42.0,2007,2006,1746,0,0,0,1,0
1389,6,869,6,1,60.0,1950,1941,1218,0,1,0,0,0
1390,6,1525,7,2,70.0,2000,2000,1525,0,0,1,0,0
1391,8,1584,5,2,65.0,1967,1967,1584,0,1,0,0,0
1392,6,900,5,1,68.0,1967,1967,900,0,1,0,0,0
1393,7,1221,6,2,60.0,2000,1905,1912,0,1,0,0,0
1394,6,1500,7,2,53.0,2006,2006,1500,0,0,1,0,0
1395,9,1133,8,2,88.0,2006,2005,2482,0,0,1,0,0
1396,7,1687,5,1,0.0,1950,1948,1687,0,1,0,0,0
1397,8,939,5,1,51.0,2004,1920,1513,0,1,0,0,0
1398,7,1136,5,1,60.0,1982,1950,1904,0,1,0,0,0
1399,7,1160,6,2,51.0,1990,1925,1608,0,1,0,0,0
1400,5,950,6,1,50.0,1950,1929,1158,0,1,0,0,0
1401,8,864,6,2,62.0,2004,2004,1593,0,1,0,0,0
1402,6,1294,7,2,64.0,2006,2006,1294,0,0,1,0,0
1403,6,1464,8,2,49.0,2007,2007,1464,0,0,1,0,0
1404,6,694,3,1,60.0,1950,1915,1214,0,1,0,0,0
1405,5,1646,8,2,44.0,2005,2004,1646,0,0,1,0,0
1406,5,768,5,1,70.0,2007,1972,768,0,1,0,0,0
1407,5,833,5,1,0.0,1985,1985,833,0,1,0,0,0
1408,6,741,4,1,60.0,1950,1910,1363,0,1,0,0,0
1409,7,1236,7,2,46.0,1991,1986,2093,0,1,0,0,0
1410,6,944,7,2,79.0,2001,2001,1840,0,0,1,0,0
1411,6,1112,6,1,80.0,2005,1950,1668,0,1,0,0,0
1412,6,1040,4,2,60.0,1950,1949,1040,0,1,0,0,0
1413,7,1844,8,2,88.0,2006,2005,1844,0,0,1,0,0
1414,8,1053,6,1,64.0,2000,1923,1848,0,1,0,0,0
1415,7,1569,7,2,51.0,2007,2007,1569,0,0,1,0,0
1416,11,1246,4,2,60.0,1950,1885,2290,0,1,0,0,0
1417,7,1310,8,2,0.0,1998,1998,2450,0,0,1,0,0
1418,6,1144,5,1,71.0,1963,1963,1144,0,1,0,0,0
1419,7,1844,6,2,0.0,1969,1969,1844,0,0,1,0,0
1420,7,708,6,2,90.0,1968,1968,1416,0,1,0,0,0
1421,4,1069,6,2,53.0,1977,1977,1069,0,1,0,0,0
1422,3,848,6,1,37.0,2003,2003,848,0,0,1,0,0
1423,8,1575,6,2,0.0,1966,1966,2201,0,0,1,0,0
1424,6,1344,5,1,0.0,1983,1958,1344,0,1,0,0,0
1425,7,1252,6,1,80.0,1959,1959,1252,0,0,1,0,0
1426,5,1223,7,2,81.0,1994,1994,2127,0,0,1,0,0
1427,6,1048,5,1,60.0,1950,1945,1558,0,1,0,0,0
1428,4,804,5,1,60.0,1992,1940,804,0,1,0,0,0
1429,7,1440,6,2,0.0,1981,1981,1440,0,0,1,0,0
1430,7,734,5,2,60.0,2005,2005,1838,0,0,1,0,0
1431,5,958,6,2,0.0,1976,1976,958,0,1,0,0,0
1432,5,968,4,2,60.0,2007,1927,968,0,1,0,0,0
1433,8,962,6,2,93.0,2000,2000,1792,0,1,0,0,0
1434,5,1126,5,2,80.0,1977,1977,1126,0,1,0,0,0
1435,7,1537,6,1,80.0,2005,1962,1537,0,0,1,0,0
1436,5,864,4,1,60.0,1971,1971,864,0,1,0,0,0
1437,7,1932,8,2,96.0,2008,2008,1932,0,0,0,1,0
1438,6,1236,6,1,90.0,1996,1957,1236,0,1,0,0,0
1439,6,1040,7,2,80.0,1979,1979,1725,0,1,0,0,0
1440,11,1423,6,2,79.0,1994,1922,2555,0,1,0,0,0
1441,3,848,6,1,0.0,2004,2004,848,0,0,1,0,0
1442,10,1026,10,2,85.0,2008,2008,2007,0,0,0,1,0
1443,4,952,6,1,0.0,1950,1916,952,0,1,0,0,0
1444,7,1422,7,2,63.0,2004,2004,1422,0,0,1,0,0
1445,6,913,6,1,70.0,1966,1966,913,0,1,0,0,0
1446,6,1188,5,1,0.0,1962,1962,1188,0,1,0,0,0
1447,8,1220,8,2,80.0,1996,1995,2090,0,0,1,0,0
1448,6,796,4,1,70.0,2000,1910,1346,0,1,0,0,0
1449,3,630,5,1,21.0,1970,1970,630,0,1,0,0,0
1450,8,896,5,2,60.0,1974,1974,1792,0,1,0,0,0
1451,7,1578,8,2,78.0,2009,2008,1578,0,0,1,0,0
1452,5,1072,5,1,35.0,2005,2005,1072,0,1,0,0,0
1453,6,1140,5,1,90.0,2006,2006,1140,0,1,0,0,0
1454,6,1221,7,2,62.0,2005,2004,1221,0,0,1,0,0
1455,7,953,6,2,62.0,2000,1999,1647,0,1,0,0,0
1456,7,2073,6,2,85.0,1988,1978,2073,0,1,0,0,0
1457,9,1188,7,2,66.0,2006,1941,2340,0,0,0,1,0
1458,5,1078,5,1,68.0,1996,1950,1078,0,1,0,0,0
1459,6,1256,5,1,75.0,1965,1965,1256,0,0,1,0,0
0,5,896,5,1,80.0,1961,1961,896,0,1,0,0,0
1,6,1329,6,1,81.0,1958,1958,1329,0,1,0,0,0
2,6,928,5,2,74.0,1998,1997,1629,0,1,0,0,0
3,7,926,6,2,78.0,1998,1998,1604,0,1,0,0,0
4,5,1280,8,2,43.0,1992,1992,1280,0,0,1,0,0
5,7,763,6,2,75.0,1994,1993,1655,0,1,0,0,0
6,6,1187,6,2,0.0,2007,1992,1187,0,1,0,0,0
7,7,789,6,2,63.0,1998,1998,1465,0,1,0,0,0
8,5,1341,7,1,85.0,1990,1990,1341,0,1,0,0,0
9,4,882,4,1,70.0,1970,1970,882,0,1,0,0,0
10,5,1337,7,2,26.0,1999,1999,1337,0,0,1,0,0
11,5,483,6,1,21.0,1971,1971,987,0,1,0,0,0
12,6,525,5,1,21.0,1971,1971,1092,0,1,0,0,0
13,6,855,6,2,24.0,1975,1975,1456,0,1,0,0,0
14,4,836,7,1,24.0,1975,1975,836,0,1,0,0,0
15,10,1627,9,2,102.0,2010,2009,2334,0,0,0,1,0
16,7,1544,8,2,94.0,2010,2009,1544,0,0,1,0,0
17,7,1698,9,2,90.0,2005,2005,1698,0,0,1,0,0
18,8,1822,8,2,79.0,2006,2005,1822,0,0,1,0,0
19,10,2696,9,2,110.0,2004,2003,2696,0,0,0,1,0
20,7,1687,8,2,105.0,2002,2002,2250,0,0,1,0,0
21,6,1370,8,2,41.0,2006,2006,1370,0,0,1,0,0
22,6,1324,6,2,100.0,2005,2005,1324,0,0,1,0,0
23,6,1145,7,2,43.0,2006,2006,1145,0,0,1,0,0
24,7,744,7,2,67.0,2004,2004,1374,0,0,1,0,0
25,7,847,7,2,63.0,2004,2004,1733,0,0,1,0,0
26,7,1645,8,2,60.0,1998,1998,2475,0,0,1,0,0
27,6,1595,8,2,73.0,2006,2005,1595,0,0,1,0,0
28,4,1218,7,2,92.0,2010,2009,1218,0,0,1,0,0
29,6,1468,6,2,84.0,2005,2005,1468,0,0,1,0,0
30,8,831,7,2,70.0,2004,2004,1659,0,0,1,0,0
31,5,1012,5,1,70.0,1950,1920,1012,0,1,0,0,0
32,7,1494,6,2,39.0,2002,1974,1494,0,1,0,0,0
33,9,1251,8,2,85.0,1993,1993,2349,0,0,1,0,0
34,7,1402,8,2,88.0,1993,1992,2225,0,0,1,0,0
35,6,1488,7,2,25.0,2005,2004,1488,0,0,1,0,0
36,3,840,7,2,39.0,2004,2004,1680,0,0,1,0,0
37,4,600,7,2,30.0,2004,2004,1200,0,0,1,0,0
38,4,600,7,2,24.0,2005,2004,1200,0,0,1,0,0
39,4,600,6,2,24.0,2005,2005,1236,0,0,1,0,0
40,5,756,6,2,0.0,2000,2000,1512,0,0,1,0,0
41,4,530,7,2,0.0,2003,2003,1080,0,0,1,0,0
42,6,1418,8,1,57.0,2010,2010,1418,0,0,1,0,0
43,7,975,8,2,68.0,2000,2000,1848,0,0,1,0,0
44,6,1492,7,2,80.0,2002,2002,1492,0,0,1,0,0
45,8,1829,6,2,0.0,1967,1967,1829,0,1,0,0,0
46,9,1280,6,2,80.0,1993,1993,2495,0,1,0,0,0
47,7,1287,6,3,0.0,1978,1978,1891,0,1,0,0,0
48,7,930,6,1,80.0,1971,1971,1645,0,1,0,0,0
49,6,1232,5,1,80.0,1966,1966,1232,0,1,0,0,0
50,6,1209,5,1,90.0,1966,1966,1209,0,1,0,0,0
51,6,1510,5,2,88.0,1967,1967,1510,0,1,0,0,0
52,8,1131,6,2,0.0,1964,1964,1775,0,1,0,0,0
53,10,1728,5,2,98.0,2001,1962,1728,0,1,0,0,0
54,7,1929,5,2,68.0,2002,1952,2461,0,0,1,0,0
55,6,1019,6,2,120.0,1950,1949,1556,0,1,0,0,0
56,5,1128,6,1,75.0,2008,1966,1128,0,1,0,0,0
57,8,1604,5,2,70.0,1958,1958,1604,0,1,0,0,0
58,7,1480,7,2,70.0,2009,2003,1480,0,0,1,0,0
59,6,1143,5,1,0.0,1959,1959,1143,0,1,0,0,0
60,6,1206,5,1,87.0,1959,1959,1206,0,1,0,0,0
61,6,1580,6,1,80.0,1959,1959,1580,0,1,0,0,0
62,5,832,4,1,60.0,1956,1956,1337,0,1,0,0,0
63,4,1064,5,1,60.0,1952,1952,1064,0,1,0,0,0
64,5,972,5,1,119.0,1955,1955,972,0,1,0,0,0
65,5,988,5,1,70.0,1958,1958,988,0,1,0,0,0
66,4,985,4,1,65.0,1994,1920,985,0,1,0,0,0
67,5,816,6,1,60.0,2004,1948,1224,0,1,0,0,0
68,6,1175,5,1,81.0,1960,1960,1175,0,1,0,0,0
69,7,1395,6,1,80.0,1984,1963,1395,0,1,0,0,0
70,9,1157,4,1,60.0,1954,1900,1844,0,1,0,0,0
71,5,936,5,1,56.0,1950,1920,936,0,1,0,0,0
72,6,1347,5,1,69.0,1957,1957,1347,0,1,0,0,0
73,6,827,6,1,50.0,2000,1938,1251,0,1,0,0,0
74,7,1027,5,1,69.0,2009,1948,1633,0,1,0,0,0
75,6,1060,5,1,0.0,1962,1920,1245,0,1,0,0,0
76,5,832,2,1,68.0,1970,1923,832,0,1,0,0,0
77,7,930,8,2,60.0,2003,1900,1566,0,0,1,0,0
78,7,1157,8,3,50.0,2002,1890,2268,0,0,1,0,0
79,12,1128,5,2,100.0,1950,1910,2256,0,1,0,0,0
80,6,868,6,1,60.0,1994,1922,1470,0,1,0,0,0
81,7,1030,5,1,53.0,1997,1950,1612,0,1,0,0,0
82,8,1160,7,1,0.0,2005,1922,2068,0,1,0,0,0
83,4,765,4,1,50.0,1950,1925,765,0,1,0,0,0
84,5,608,6,1,50.0,1950,1939,1132,0,1,0,0,0
85,6,848,6,1,50.0,1950,1940,1196,0,1,0,0,0
86,7,955,5,1,53.0,1950,1942,1453,0,1,0,0,0
87,6,780,6,1,50.0,1950,1948,1416,0,1,0,0,0
88,5,548,5,1,52.0,1980,1936,1040,0,1,0,0,0
89,7,928,5,2,52.0,1950,1930,1536,0,1,0,0,0
90,5,1068,6,1,51.0,1950,1923,1068,0,1,0,0,0
91,9,888,4,1,57.0,1950,1915,1962,0,1,0,0,0
92,7,780,6,1,60.0,2009,1912,1560,0,0,1,0,0
93,6,662,6,1,52.0,1993,1920,1324,0,1,0,0,0
94,8,1675,5,2,100.0,1959,1959,1675,0,1,0,0,0
95,6,725,5,1,72.0,1950,1917,1224,0,1,0,0,0
96,6,1212,5,1,60.0,1950,1915,1392,1,0,0,0,0
97,5,600,6,1,65.0,1950,1940,919,0,1,0,0,0
98,7,942,4,1,0.0,1950,1907,1884,0,1,0,0,0
99,7,936,5,2,60.0,1950,1910,1680,0,1,0,0,0
100,8,1832,4,2,72.0,1967,1967,1832,1,0,0,0,0
101,5,892,5,1,65.0,2008,1966,892,0,1,0,0,0
102,4,864,5,1,65.0,1968,1968,864,0,1,0,0,0
103,5,1373,5,1,0.0,1978,1978,1373,0,1,0,0,0
104,7,720,5,1,86.0,1968,1968,1440,0,1,0,0,0
105,4,1483,7,1,0.0,2001,1977,1483,0,0,1,0,0
106,4,756,4,1,94.0,1950,1927,756,0,1,0,0,0
107,8,1117,6,2,0.0,1992,1978,1981,0,1,0,0,0
108,8,1052,3,2,124.0,1990,1938,1610,0,1,0,0,0
109,6,1074,6,1,65.0,1987,1950,1074,0,1,0,0,0
110,8,1169,4,1,50.0,1979,1947,1531,0,1,0,0,0
111,5,1172,5,1,75.0,1998,1954,1172,0,1,0,0,0
112,5,1508,7,1,44.0,2010,2009,1508,0,0,1,0,0
113,5,1298,5,2,0.0,1964,1964,1298,0,1,0,0,0
114,4,1433,7,1,83.0,1987,1987,1433,0,0,1,0,0
115,8,964,6,2,87.0,1993,1993,1802,0,0,1,0,0
116,6,1222,7,2,64.0,2010,2010,1222,0,0,1,0,0
117,6,831,6,2,82.0,1993,1900,1445,0,1,0,0,0
118,4,965,5,1,82.0,1996,1996,965,0,1,0,0,0
119,8,892,7,2,0.0,1998,1997,1692,0,1,0,0,0
120,5,1026,5,1,38.0,2004,1977,1026,0,0,1,0,0
121,5,876,5,1,68.0,1972,1972,876,0,1,0,0,0
122,8,1978,8,2,80.0,2003,2003,1978,0,0,1,0,0
123,9,1044,7,2,75.0,1997,1997,2098,0,0,1,0,0
124,4,848,6,1,0.0,2003,2003,848,0,0,1,0,0
125,5,640,3,1,67.0,2007,1945,640,0,1,0,0,0
126,6,992,5,1,68.0,1954,1954,992,0,1,0,0,0
127,6,1196,5,1,60.0,1968,1968,1196,0,1,0,0,0
128,5,792,4,1,89.0,1950,1948,1120,0,1,0,0,0
129,5,1096,6,1,65.0,1975,1975,1096,0,1,0,0,0
130,5,960,4,1,64.0,1958,1958,960,0,1,0,0,0
131,5,1296,5,2,67.0,1999,1924,1296,0,1,0,0,0
132,4,856,6,1,0.0,1950,1939,856,0,1,0,0,0
133,10,862,4,3,60.0,1967,1967,2650,0,1,0,0,0
134,7,894,5,1,51.0,1950,1931,1666,0,1,0,0,0
135,8,1225,7,1,78.0,1985,1941,2133,0,0,1,0,0
136,11,1102,5,2,78.0,1991,1950,2177,0,1,0,0,0
137,6,896,7,2,85.0,2007,1994,1652,0,1,0,0,0
138,4,1034,8,1,35.0,1989,1989,1034,0,0,1,0,0
139,5,1191,8,2,35.0,1989,1989,1191,0,0,1,0,0
140,4,540,2,1,58.0,1950,1941,540,0,1,0,0,0
141,5,727,6,1,50.0,1975,1921,1107,0,1,0,0,0
142,5,952,4,1,66.0,1950,1896,952,1,0,0,0,0
143,5,1646,8,2,44.0,2005,2004,1646,0,0,1,0,0
144,8,1036,8,2,85.0,1999,1998,1916,0,0,1,0,0
145,6,1285,6,2,74.0,1977,1977,1285,0,1,0,0,0
146,9,2048,6,3,0.0,1976,1976,2048,0,1,0,0,0
147,6,1346,7,2,88.0,2008,2008,1346,0,0,1,0,0
148,6,1214,7,2,73.0,2010,2009,1214,0,0,1,0,0
149,7,744,5,2,73.0,2007,2006,1444,0,1,0,0,0
150,7,1264,5,1,85.0,1977,1965,1264,0,1,0,0,0
151,7,1430,5,2,93.0,2005,2004,1430,0,1,0,0,0
152,7,1344,5,2,0.0,1999,1999,1344,0,1,0,0,0
153,5,945,5,1,31.0,1973,1973,945,0,1,0,0,0
154,5,546,4,1,21.0,1970,1970,1092,0,1,0,0,0
155,5,546,4,1,21.0,1970,1970,1092,0,1,0,0,0
156,5,546,4,1,21.0,1972,1972,1092,0,1,0,0,0
157,5,874,5,1,50.0,2004,1971,874,0,1,0,0,0
158,5,833,5,1,76.0,1984,1984,833,0,1,0,0,0
159,10,1216,5,4,70.0,1986,1985,2432,0,1,0,0,0
160,6,624,5,1,63.0,1991,1991,1274,0,1,0,0,0
161,8,864,5,2,68.0,1969,1969,1479,0,1,0,0,0
162,6,1803,8,2,76.0,1995,1994,1803,0,0,1,0,0
163,7,1152,6,2,74.0,1994,1993,1797,0,0,1,0,0
164,5,882,6,1,74.0,1956,1956,882,0,1,0,0,0
165,7,1434,6,2,85.0,1974,1974,1434,0,1,0,0,0
166,7,945,6,2,88.0,1997,1997,1608,0,1,0,0,0
167,9,1008,8,2,0.0,2003,2003,2283,0,0,1,0,0
168,7,958,7,2,60.0,1997,1996,1628,0,1,0,0,0
169,8,2522,8,2,28.0,2005,2004,2522,0,0,1,0,0
170,5,1478,8,2,61.0,1998,1998,1478,0,1,0,0,0
171,6,1734,8,2,57.0,1996,1995,1734,0,0,1,0,0
172,7,751,7,2,57.0,1998,1998,1382,0,0,1,0,0
173,7,952,6,2,60.0,1999,1998,1636,0,0,1,0,0
174,7,707,6,2,0.0,1995,1994,1516,0,1,0,0,0
175,6,1190,6,2,58.0,1993,1993,1190,0,1,0,0,0
176,6,946,5,2,85.0,1977,1977,1934,0,1,0,0,0
177,8,1154,7,2,0.0,1978,1978,2050,0,1,0,0,0
178,7,1671,6,2,80.0,1986,1978,1671,0,1,0,0,0
179,9,1539,7,2,0.0,1991,1980,2673,0,1,0,0,0
180,7,1707,6,2,80.0,1998,1978,1707,0,1,0,0,0
181,7,1016,7,2,70.0,2003,2003,1884,0,0,1,0,0
